@RELATION soundtracks

@ATTRIBUTE Title STRING
@ATTRIBUTE Author STRING
@ATTRIBUTE Length NUMERIC
@ATTRIBUTE Listeners NUMERIC
@ATTRIBUTE Released NUMERIC
@ATTRIBUTE Cover STRING
@ATTRIBUTE Genre {pop, hip-hop, rock, rhythm-blues, soul, country, funk, folk, jazz, disco, instrumental, ai, blues, electronic, ambient, punk, opera, alternative, anime, soundtrack}
@ATTRIBUTE Single {0, 1}
@ATTRIBUTE Album {0, 1}
@ATTRIBUTE EP {0, 1}

@DATA
'Dawn Of The Dead',Goblin,0.30370731968477993,0.0015509721298144453,0.5714285714286689,../files/images/da33464946274d90986b16de08e19981.jpg,rock,0,1,0
'Grey Gardens','Rachel Portman',0.43511336087086083,0.0033998669328010643,0.5714285714286689,../files/images/510ae9c425364dcebdc70590caa01197.jpg,instrumental,0,1,0
'The Peanuts Movie - Original Motion Picture Soundtrack','Meghan Trainor',0.39144386796297204,0.004207141273009536,0.5714285714286689,../files/images/fd86090d7e8ae1ed7874ea321a15828a.jpg,soundtrack,0,1,0
'Samurai Champloo Music Record: Impression','Force of Nature / Nujabes / Fat Jon',0.43511336087086083,0.0005544466622310934,0.5714285714286689,../files/images/5cd4fca7681648a5a9c4878f2520602a.jpg,pop,0,1,0
'Buffy the Vampire Slayer: The Score','Christophe Beck',0.48829101562922883,0.0006719893546240852,0.5714285714286689,../files/images/6aaddb5026c44e22cec4378460f89eed.jpg,instrumental,0,1,0
Pleasantville,'Various Artists',0.39144386796297204,0.0046891402380424335,0.5714285714286689,../files/images/fb7111ef012348b88792b6a8dbbe15dd.jpg,soundtrack,0,1,0
'Nightmare Before Christmas (Special Edition)','Danny Elfman',0.39144386796297204,0.002357507207806609,0.5714285714286689,../files/images/5c4a5aae126943b9bba0f9e4edd407f5.jpg,soundtrack,0,1,0
'This Is Us - Season 2 (Music From The Series)','This Is Us on NBC',0.39144386796297204,0.0023907740075404748,0.5714285714286689,../files/images/1005e5f245069bd518fef2197217f20f.jpg,soundtrack,0,1,0
'Wszystkie kobiety Mateusza','Leszek Możdżer',0.4010761479048362,0.0011650772529016042,0.5714285714286689,../files/images/a277f0b66e6b40618c023fd348d69ac1.jpg,jazz,0,1,0
Torchwood,'Ben Foster & Murray Gold',0.4939471663018722,0.0004162046277814741,0.5714285714286689,../files/images/3f51591f586d4da582cd08a45da5116f.jpg,instrumental,0,1,0
'Grease (The Original Soundtrack from the Motion Picture)','Various Artists',0.39144386796297204,0.0011022399645154136,0.5714285714286689,../files/images/9d68ae140505e6e8eda599ff691e07da.jpg,soundtrack,0,1,0
'Skins The Soundtrack','Shuggie Otis',0.3589625931125973,0.008229466991942042,0.5714285714286689,../files/images/6834d626a76246dab4022bb1e4d24f1f.jpg,soul,0,1,0
'Blade Runner: Esper Edition',Vangelis,0.49942925366626595,0.0005448362534190877,0.5714285714286689,../files/images/56a72e5e64e845d8ba0b35f743be4583.jpg,instrumental,0,1,0
Syriana,'Alexandre Desplat',0.3812608803744831,0.0012685739631847417,0.5714285714286689,../files/images/2b967d7f8a54474392b03b558314f79e.jpg,instrumental,0,1,0
'Black Knight','Randy Edelman',0.41021424228204734,0.01593997190803578,0.5714285714286689,../files/images/87ae5f04bbc67dad4572b4f9f024a936.jpg,instrumental,0,1,0
Circe,Circe,0.34667125213849165,0.0007932283580986176,0.5714285714286689,../files/images/6cc053419c2abc5acc7acadd97d64008.jpg,rock,0,1,0
'Rafiki (Original Motion Picture Soundtrack)','Various Artists',0.26795707638750405,0.002962962962962963,0.5714285714286689,../files/images/88106db21bdb9792d0fb77f3ff90a56a.jpg,hip-hop,0,1,0
'The Dark Knight Collectors Edition (Original Motion Picture Soundtrack)','Hans Zimmer & James Newton Howard',0.39144386796297204,0.0006742071412730096,0.5714285714286689,../files/images/e5239f77ea924483b2bd116cc3d4f7f0.jpg,soundtrack,0,1,0
'Zankyo no Terror Original Soundtrack',菅野よう子,0.39144386796297204,0.0004287720854587122,0.5714285714286689,../files/images/df4da8ff9c1840e0c06ac2a95eed2644.jpg,soundtrack,0,1,0
'Captain Phillips','Henry Jackman',0.37046037472640414,0.0014955274635913359,0.5714285714286689,../files/images/fa7a815fe528426cabb00751f33713c3.jpg,instrumental,0,1,0
'Vs. Tord (FNF Mod Original Soundtrack)',bbpanzu,0.0,0.002042581503659348,0.5714285714286689,../files/images/1ed596826da2953a72da61b5e14114fd.jpg,country,1,0,0
'The Twilight Saga: Breaking Dawn - Part 1','Imperial Mammoth',0.39144386796297204,0.009056701411990832,0.5714285714286689,../files/images/45172c8e2ad94d24cd9420353807b90d.jpg,soundtrack,0,1,0
'101 Dalmatians Original Soundtrack','Various Artists',0.41021424228204734,0.004079248909588231,0.5714285714286689,../files/images/c68d19065888e0c34b4d4727b59c41f4.jpg,jazz,0,1,0
'Stray - Original Soundtrack','Yann van der Cruyssen',0.4764096950474353,0.000172248096399793,0.5714285714286689,../files/images/18322282f245e8e46834b30bccf60b66.jpg,soundtrack,0,1,0
'Knight And Day','John Powell',0.3812608803744831,0.0014859170547793302,0.5714285714286689,../files/images/159e713d76e84cfe85620099c098d455.jpg,instrumental,0,1,0
'Last Christmas (Glee Cast Version)','Glee Cast',0.3589625931125973,0.005494936053818289,0.5714285714286689,../files/images/dae933426c81456cbc7c7f2a6b009901.jpg,pop,0,1,0
'Cast Away','Alan Silvestri',0.22318446056302368,0.002327936719154284,0.5714285714286689,../files/images/3cc689ff73964bdeb900eb0d51877f1f.jpg,instrumental,0,1,0
'Rocky III','Bill Conti',0.28672745070657935,0.004330598063132993,0.5714285714286689,../files/images/cea13478fbfddbe5b5dcb424a38bfbc8.jpg,pop,0,1,0
'この世界の片隅に オリジナルサウンドトラック',コトリンゴ,0.49942925366626595,0.00012123900347453241,0.5714285714286689,../files/images/6604ccd95f025fc1d24d0ca2dea302af.jpg,pop,0,1,0
'Los amantes del círculo polar','Alberto Iglesias',0.4189063945445097,0.0003962445479411547,0.5714285714286689,../files/images/fc933e91eebd4f0e861e9c0cef72082a.jpg,instrumental,0,1,0
'Kapitan Bomba','Nunczaki Orientu',0.39144386796297204,0.0011976047904191617,0.5714285714286689,../files/images/569ff8849c0740029310c99ed6e7d8dd.jpg,soundtrack,0,1,0
'This Is England OST','Ludovico Einaudi',0.39144386796297204,0.0023663783544023067,0.5714285714286689,../files/images/2b999651cd4a4ccb8ed4cb5d66d5c584.jpg,instrumental,0,1,0
Trigger,'Yuuki Ozaki (from Galileo Galilei)',0.07223514240601801,0.001063059067051083,0.5714285714286689,../files/images/177bcb0f695b4597c5cf838842f9a343.jpg,pop,0,0,1
'Black Cat, White Cat','Emir Kusturica & The No Smoking Orchestra',0.39144386796297204,0.0026458194721667777,0.5714285714286689,../files/images/cee673e6d62c4c66b571328e46d53499.jpg,soundtrack,0,1,0
'Copacabana Mon Amour','Gilberto Gil',0.19572193398148602,0.002529016041990094,0.0,../files/images/6b1f406681854b36f3301438b2832a30.jpg,folk,0,1,0
'Natsume Yuujinchou Original Soundtrack','Yoshimori Makoto',0.43511336087086083,0.0007148665631699564,0.5714285714286689,../files/images/a8eb32f13bf042a28077e09f996240d3.jpg,anime,0,1,0
'The Town','Harry Gregson-Williams & David Buckley',0.37046037472640414,0.0009869150587713462,0.5714285714286689,../files/images/e2847a979a6e87b3e7f9eaaac1d7be7d.jpg,soundtrack,0,1,0
'Guardians of the Galaxy: Awesome Mix, Vol. 1 (Original Motion Picture Soundtrack)','Marvin Gaye & Tammi Terrell',0.39144386796297204,0.003253493013972056,0.5714285714286689,../files/images/11f1ceb1e6bb4261c2099ab8dc2c5680.jpg,soundtrack,0,1,0
'Rambo: First Blood','Jerry Goldsmith',0.31920872555695406,0.01406002809196422,0.5714285714286689,../files/images/5ba5970dbee622d9c987484feb9645cc.jpg,instrumental,0,1,0
Aladdin,'Robin Williams',0.39144386796297204,0.004301766836696977,0.5714285714286689,../files/images/a6684a529651c301f895e4d9f287a3dd.jpg,soundtrack,0,1,0
'The Batman','Michael Giacchino',0.4764096950474353,0.000516744289199379,0.5714285714286689,../files/images/fd21376750c7da3ac9d009fe3614c408.jpg,instrumental,0,1,0
matrix,'Rage Against the Machine',0.39144386796297204,0.0076683669697641755,0.5714285714286689,../files/images/1d9cff99cf546c4b020ca4adf385e9ce.jpg,soundtrack,0,1,0
'GRACE Of JAPAN','HIDETAKE TAKAYAMA',0.3589625931125973,0.0012064759370148592,0.5714285714286689,../files/images/838f407abaa440698cecfa68abdc4865.jpg,pop,0,1,0
'Restive (OST)','Ben Lukas Boysen',0.34667125213849165,0.0022887558216899534,0.5714285714286689,../files/images/48cbbe88835151f2dae97b4273f8a87d.jpg,instrumental,0,1,0
'Mondo Morricone','Ennio Morricone',0.37046037472640414,0.0011591631551711391,0.5714285714286689,../files/images/497d03f5f9732c9ac2cf48aba792c353.jpg,jazz,0,1,0
'Medal Of Honor: Warfighter','Ramin Djawadi',0.39144386796297204,0.001917646189103275,0.5714285714286689,../files/images/7654cb27d5544e32876db8c02ac5afce.jpg,soundtrack,0,1,0
'Surf Sensation (songs from Nickelodeon\'s SPONGEBOB SQUAREPANTS)','The Meltones',0.49942925366626595,0.0032571893250535966,0.5714285714286689,../files/images/c2c8731ec326eb6bd100a8543c1654cb.jpg,soundtrack,0,1,0
'Jupiter Ascending','Michael Giacchino',0.43511336087086083,0.000338582095069121,0.5714285714286689,../files/images/42ba6c6c0f514d30cd820ee69ef5efbc.jpg,instrumental,0,1,0
'The End of The Affair','Michael Nyman',0.3589625931125973,0.0012212611813410216,0.5714285714286689,../files/images/3340617d0b664da8863aa6f41561acfa.jpg,instrumental,0,1,0
'Dear John (Original Motion Picture Soundtrack)','Various Artists',0.24697358315093607,0.0023722924521327716,0.5714285714286689,../files/images/10ec028678d549c0c9a95935a34a3e57.jpg,rock,0,1,0
'Eurovision Song Contest 2016','Various Artists',0.39144386796297204,0.00010719302136467805,0.5714285714286689,../files/images/efca1b13b9e97cfad9c3a3ff451eae5b.jpg,soundtrack,0,1,0
'「劇場版 魔法少女まどか☆マギカ ［新編］叛逆の物語」オリジナルサウンドトラック',梶浦由記,0.39144386796297204,0.00015746285207363052,0.5714285714286689,../files/images/44710129fb9e6be3df3e7f2a2d07eff9.jpg,instrumental,0,1,0
'Love wing bell / Dancing stars on me!','μ\'s',0.12348679157546805,0.0007363051674428919,0.5714285714286689,../files/images/dc0709fce36048bec8c15c67cff604a9.jpg,pop,0,0,1
'Star Wars Trilogy: The Original Soundtrack Anthology','John Williams',0.6456900438191766,0.0007222591853330376,0.5714285714286689,../files/images/d124651a0457a5228734cf5758ca4322.jpg,instrumental,0,1,0
'Senna (Original Motion Picture Soundtrack)','Antonio Pinto',0.39144386796297204,0.00028831226436016856,0.5714285714286689,../files/images/c344b9cb7c8b48d49a67e2e548d6dd91.jpg,instrumental,0,1,0
'The Mask','Various Artists',0.31920872555695406,0.003741406076735418,0.5714285714286689,../files/images/ffa240975e864e525096da7b0a6c8d04.jpg,soundtrack,0,1,0
'Life is Strange Soundtrack','Jonathan Morali',0.39144386796297204,0.0006490722259185333,0.5714285714286689,../files/images/0a9627a82b4f3642f1d3c68768a61a34.jpg,soundtrack,0,1,0
'Silver Linings Playbook','Alabama Shakes',0.39144386796297204,0.0053359946773120425,0.5714285714286689,../files/images/b783a168c46b45e7a06a0f8dcfb89c07.jpg,soundtrack,0,1,0
'Full Metal Jacket','Nancy Sinatra',0.39144386796297204,0.007001552450654247,0.5714285714286689,../files/images/119495f866ad490d8d5e3a89661ba103.jpg,soundtrack,0,1,0
'Love Story (Soundtrack)','Francis Lai',0.30370731968477993,0.011406076735418052,0.0,../files/images/9fee7bdea87242a08bfeffa4c868f9e6.jpg,instrumental,0,1,0
'20th Anniversary Original Soundtrack','Epic Games',0.39144386796297204,0.0009100317882753012,0.5714285714286689,../files/images/04c41d052b17422cb37ec5f08a15084a.jpg,soundtrack,0,1,0
'Xena: Warrior Princess','Joseph LoDuca',0.48244938468806536,0.0015169660678642715,0.5714285714286689,../files/images/9749c13a93fb48f994fdd69159ad3c7a.jpg,rock,0,1,0
Mallrats,'Various Artists',0.44996810983769053,0.005030679381976788,0.5714285714286689,../files/images/6510ee7067f04a0b9737536f0101d8e8.jpg,pop,0,1,0
'The A-Team','Alan Silvestri',0.37046037472640414,0.0015753677829526134,0.5714285714286689,../files/images/336dc49d8f9545b8aede8fa8db59c2ec.jpg,instrumental,0,1,0
'Hell Or High Water (Original Motion Picture Soundtrack)','Nick Cave & Warren Ellis',0.3589625931125973,0.0018437199674724626,0.5714285714286689,../files/images/f05b2d8daecbe47bba62900367a29dce.jpg,rock,0,1,0
'Let Me In','Michael Giacchino',0.47015804371395975,0.0014859170547793302,0.5714285714286689,../files/images/c408c712d300496fb82283b53cd03f7d.jpg,instrumental,0,1,0
'CHRONO TRIGGER Original Sound Version [Disc 2]',光田康典,0.3589625931125973,0.0006801212390034746,0.5714285714286689,../files/images/8f163c75d5d64ff7be2513e2ba265171.jpg,pop,0,1,0
'The Music of Red Dead Redemption 2 (Original Score)','Verschiedene Interpreten',0.39144386796297204,0.0011806017594440748,0.5714285714286689,../files/images/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg,country,0,1,0
'Jade Empire','Jack Wall',0.48829101562922883,0.0010024395653138167,0.5714285714286689,../files/images/409ce87c423c46bda2735c13dfe88d16.jpg,instrumental,0,1,0
'Hairspray - Soundtrack to the Motion Picture','Various Artists',0.5099119112696029,0.01148222074369779,0.5714285714286689,../files/images/7754ad177f694609ac214773956eb3f7.jpg,soul,0,1,0
'INNOCENCE O.S.T.',川井憲次,0.31920872555695406,0.0009580838323353293,0.5714285714286689,../files/images/bf5fb4dfbd9f7221d61a98365f8529d7.jpg,pop,0,1,0
'Unplugged - Michael D Noise','Michael D Noise',0.37046037472640414,9.018999038959119e-05,0.5714285714286689,../files/images/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg,rock,0,1,0
'Dumb and Dumber','Various Artists',0.31920872555695406,0.004358690027352702,0.5714285714286689,../files/images/ad6daaccb3001a3b2f7a2667daf3f0a0.jpg,soundtrack,0,1,0
'V For Vendetta','Various Artists',0.39144386796297204,0.0032254010497523473,0.5714285714286689,../files/images/77c7902b074747d49f41a4b1a952cf33.jpg,instrumental,0,1,0
'Flatout 2','Papa Roach',0.39144386796297204,0.0028343313373253493,0.5714285714286689,../files/images/31b6525e4d207c91e67a2c2f8552c81b.jpg,soundtrack,0,1,0
'How to Lose a Guy in 10 Days','Various Artists',0.39144386796297204,0.005470540400680121,0.5714285714286689,../files/images/9e137800daac49fda0785444ffb2916c.jpg,soundtrack,0,1,0
'Metal Gear Solid 3 OST','Cynthia Harrell',0.3812608803744831,0.0034715753677829527,0.5714285714286689,../files/images/dd8deb7c69d5043614d9577984c2895d.jpg,jazz,0,1,0
'Something\'s Gotta Give','Various Artists',0.0,0.003651216086345827,0.5714285714286689,../files/images/e6632ddb6f1646f0ad4b68f67e1359b0.jpg,soundtrack,1,0,0
'Death Proof','Dave Dee, Dozy, Beaky, Mick & Tich',0.39144386796297204,0.006657056257854661,0.5714285714286689,../files/images/257bbe94ce654942b1d800eb23f28eb2.jpg,soundtrack,0,1,0
'The Elder Scrolls V: Skyrim Featured Music Selections','Jeremy Soule',0.16324065913111124,0.0018437199674724626,0.5714285714286689,../files/images/7064ea7bddd04cdcb5c7827f62343a5b.jpg,soul,0,1,0
'FINAL FANTASY XII Original Soundtrack [Disc 1]',崎元仁,0.3589625931125973,0.0004967842093590596,0.5714285714286689,../files/images/73afa1a45a3b4173a310a35c8bb9df54.jpg,pop,0,1,0
'Echoes from Distant Lands','Peyman Yazdanian',0.46367901036899006,0.0013055370740001479,0.5714285714286689,../files/images/c272e7ea272a4f0eaebf01e4f2c52291.jpg,instrumental,0,1,0
'the saint','Various Artists',0.34667125213849165,0.004322466178753604,0.5714285714286689,../files/images/3eb2e1e22c8027e774472ada5ca9c0e5.jpg,soundtrack,0,1,0
'The Twilight Saga: Breaking Dawn - Part 1','Theophilus London',0.39144386796297204,0.01056775338212464,0.5714285714286689,../files/images/50257841d393496bc9bb32e85a687a26.jpg,soundtrack,0,1,0
'The Last Unicorn','Various Artists',0.39144386796297204,0.00372883861905818,0.5714285714286689,../files/images/75cfa41d44b74851961dd40aab7a9df4.jpg,soundtrack,0,1,0
'Moulin Rouge','Ewan McGregor, Jose Feliciano & Jacek Koman',0.39144386796297204,0.006556516596436756,0.5714285714286689,../files/images/6bc6c67e684244299ade032774c101c0.jpg,soundtrack,0,1,0
'Nick & Norah\'s Infinite Playlist','Band of Horses',0.39144386796297204,0.009701338064611518,0.5714285714286689,../files/images/47cf1de905254884b0b904c50a25b135.jpg,soundtrack,0,1,0
Jumanji,'James Horner',0.33346863663620474,0.005097952243660826,0.5714285714286689,../files/images/fa400d135038d936926b1d12f0ea6f92.jpg,instrumental,0,1,0
'Kill Bill','Nancy Sinatra',0.39144386796297204,0.006074517631403859,0.5714285714286689,../files/images/f2f17dbd5e664fc9aae9617387e3eb28.jpg,soundtrack,0,1,0
musica,澤野弘之,0.33346863663620474,0.0005736674798551046,0.5714285714286689,../files/images/a349d923100904a1219757684a8f40db.jpg,pop,0,1,0
Cars,'Sheryl Crow',0.39144386796297204,0.0044052635469801135,0.5714285714286689,../files/images/02c2cc4d37e8413984fd77bd38390d36.jpg,country,0,1,0
Filth,'Various Artists',0.30370731968477993,0.0032180084275892657,0.5714285714286689,../files/images/f5b39142ee7a42ca911fbecb61805d06.jpg,pop,0,1,0
'魔法使いの夜 オリジナルサウンドトラック',深澤秀行,0.6029419245739535,0.0004199009388630147,0.5714285714286689,../files/images/aab8b6e2c6020fe58828acde7ded5ce3.jpg,pop,0,1,0
'Gang Beasts Original Soundtrack',Doseone,0.48244938468806536,0.0016877356398314481,0.5714285714286689,../files/images/56cf43076583d3e96a9ca59ce4924a78.jpg,soundtrack,0,1,0
'Lock, Stock & Two Smoking Barrels','The Stooges',0.39144386796297204,0.006277075478672285,0.5714285714286689,../files/images/4ae6c9661b854872943c1b806b523c19.jpg,soundtrack,0,1,0
'Command & Conquer: Generals','Bill Brown',0.39144386796297204,0.001295187402971834,0.5714285714286689,../files/images/6a5a467936574f0b8422a5e8f506ea30.jpg,soundtrack,0,1,0
'Hitman: Codename 47','Jesper Kyd',0.37046037472640414,0.0007673541805278332,0.5714285714286689,../files/images/76f1829e2ea2835e23f554523fdf0790.jpg,instrumental,0,1,0
'Game of Thrones: Season Two','Ramin Djawadi',0.39144386796297204,0.0006209802616988245,0.5714285714286689,../files/images/10fbfa49695a46eeadda42c6080bc1c5.jpg,soundtrack,0,1,0
'アクエリアンエイジ Sign for Evolution ORIGINAL SOUNDTRACK',梶浦由記,0.43511336087086083,5.2487617357876836e-05,0.5714285714286689,../files/images/09658e01e7882297b3e1da6c4f5d9984.jpg,anime,0,1,0
'Quentin Tarantino\'s Death Proof','Eddie Floyd',0.34667125213849165,0.010708213203223182,0.5714285714286689,../files/images/e9fc5ac7fc3049f3c9793d797ad3bee1.jpg,rhythm-blues,0,1,0
'Последняя Сказка Риты [OST]',Zемфира,0.39144386796297204,0.0007555259850669032,0.5714285714286689,../files/images/18197756cc9b49708a9f79b69f3d221c.jpg,soundtrack,0,1,0
'Riverdale: Original Television Score (Season 1)','Blake Neely',0.44996810983769053,0.0022296148443853034,0.5714285714286689,../files/images/a8119530da986db49831034d6ebe3f2f.jpg,instrumental,0,1,0
'Evita: The Complete Motion Picture Music Soundtrack','Antonio Banderas',0.39144386796297204,0.0031854808900717083,0.5714285714286689,../files/images/178b3847e27f4481c42610e34b5acd4c.jpg,soundtrack,0,1,0
'Groundhog Day The Musical (Original Broadway Cast Recording)','Andy Karl',0.39144386796297204,0.0015716714718710728,0.5714285714286689,../files/images/9e6319c91e1e509071f772b58331daec.jpg,soundtrack,0,1,0
'Mystic Messenger','Yang Su Hyeok',0.39144386796297204,0.0008545871220521919,0.5714285714286689,../files/images/6b57fd1e6c7836c5992171786c558a42.jpg,soundtrack,0,1,0
'Saturday Night Fever','Yvonne Elliman',0.3589625931125973,0.007431803060545575,0.5714285714286689,../files/images/50ab6a7b2174466caaa12c6d9ec16c52.jpg,pop,0,1,0
'Avenue Q','Stephanie D\'Abruzzo',0.39144386796297204,0.0050255045464626304,0.5714285714286689,../files/images/de80fa7188de425aa542cc867cb23b85.jpg,soundtrack,0,1,0
'Shantae: Half-Genie Hero OST','Jake Kaufman',0.39144386796297204,0.0003075330819841798,0.5714285714286689,../files/images/cbc833656cc1030e07765c930b322807.jpg,soundtrack,0,1,0
'Great Expectations','Patrick Doyle',0.42719411126024803,0.0015546684408959859,0.5714285714286689,../files/images/2b36eee295e3532fdf6271ec4580e221.jpg,instrumental,0,1,0
'Blackbird (Glee Cast Version)','Glee Cast',0.3589625931125973,0.006075996155836475,0.5714285714286689,../files/images/3aa57e736f6f4e55960a29c7168179cf.jpg,pop,0,1,0
'Fight Club: Original Motion Picture Score','The Dust Brothers',0.37046037472640414,0.0016189842537147926,0.5714285714286689,../files/images/d3bb9cfe871effbfcfa6ba6df2f1da51.jpg,instrumental,0,1,0
'Diablo II: Lord Of Destruction','Matt Uelmen',0.39144386796297204,0.0010053966141790494,0.5714285714286689,../files/images/856d7c5a7c484ec9afd89806a2180881.jpg,instrumental,0,1,0
Daredevil,[unknown],0.39144386796297204,0.01159976343609078,0.5714285714286689,../files/images/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg,soundtrack,0,1,0
'少女革命ウテナ 絶対進化革命前夜',光宗信吉,0.5149306595384401,0.00042211872551193907,0.5714285714286689,../files/images/5d3872de3f3dcc130699fbe2c4e65cb6.jpg,pop,0,1,0
Soundtrack,'Queen of the Damned',0.37046037472640414,0.002058845272418127,0.5714285714286689,../files/images/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg,rock,0,1,0
'Lost Highway (Soundtrack)','Various Artists',0.43511336087086083,0.0034708361055666445,0.5714285714286689,../files/images/89b1a22cdcda07c3debe5177bb9df2d9.jpg,rock,0,1,0
'Try Everything (from \"Zootopia\") - Single',Shakira,0.39144386796297204,0.00179345013676351,0.5714285714286689,../files/images/9a37fc02803050918f25ef27194bef11.jpg,soundtrack,0,1,0
'残響のテロル オリジナル・サウンドトラック 2 -crystalized-',菅野よう子,0.39144386796297204,0.0004679529829230428,0.5714285714286689,../files/images/89058c38bd91441bc4d1bb7f24167a30.jpg,pop,0,1,0
Barbarella,'Bob Crewe & Charles Fox',0.42719411126024803,0.0016847785909662157,0.5714285714286689,../files/images/3cea8ed316dc03108f20fdb6b2300382.jpg,pop,0,1,0
'The Fault In Our Stars','Various Artists',0.39144386796297204,0.0007000813188437939,0.5714285714286689,../files/images/cb11313235a1f8848ca9686d2fb56b3c.jpg,soundtrack,0,1,0
'Mr. & Mrs. Smith','John Powell',0.39144386796297204,0.0022599245952539364,0.5714285714286689,../files/images/aad2f09553ad4bd5b0495ce46f6fe0c7.jpg,soundtrack,0,1,0
'Hohokum (Original Game Soundtrack)','Various Artists',0.42719411126024803,0.002055888223552894,0.5714285714286689,../files/images/0b3dadd8f04d7f885a2f81830b0f7238.jpg,rock,0,1,0
Changeling,'Clint Eastwood',0.37046037472640414,0.0037672802543062024,0.5714285714286689,../files/images/c31091da5aa7e0af85e07c59ba39a688.jpg,folk,0,1,0
'Planet of the Apes','Danny Elfman',0.3589625931125973,0.0022066977156797517,0.5714285714286689,../files/images/0c489a995c68461b967ebaf8b8490162.jpg,soundtrack,0,1,0
'Million Dollar Baby','Clint Eastwood',0.41021424228204734,0.0013040585495675315,0.5714285714286689,../files/images/75ddb5448f884ff0a39cfa1fb75fac1b.jpg,jazz,0,1,0
'CHRONO TRIGGER Original Sound Version [Disc 3]',光田康典,0.3589625931125973,0.0007296518074961189,0.5714285714286689,../files/images/6c0cf233a8e54a818d66b51fae084ee0.jpg,pop,0,1,0
'The Beyond','Fabio Frizzi',0.30370731968477993,0.0012079544614474755,0.5714285714286689,../files/images/f4d343ddecf3ea76be10a5d59428db68.jpg,ai,0,1,0
'Red Dead Redemption Original Soundtrack','William Elliott Whitmore',0.39144386796297204,0.007298735861610113,0.5714285714286689,../files/images/6738b9fc31e47628018ee3790f6fef84.jpg,country,0,1,0
'Enchanted (Soundtrack From The Motion Picture)','Jon McLaughlin',0.39144386796297204,0.0027862792932653213,0.5714285714286689,../files/images/9861aa35bdf54965bfee55ebbd823438.jpg,soundtrack,0,1,0
'The Promise','Klaus Badelt',0.41021424228204734,0.0008264951578324832,0.5714285714286689,../files/images/d3d704f8ffee453880f90d2c9de52060.jpg,instrumental,0,1,0
'Non ho sonno',Goblin,0.34667125213849165,0.0023848599098100095,0.5714285714286689,../files/images/ec151559ce1d11c212f19b3059fc69ef.jpg,rock,0,1,0
'Live and Let Die','Various Artists',0.3589625931125973,0.00487986988984993,0.5714285714286689,../files/images/eafecffd9b5341eec1465f09b41abfd1.jpg,jazz,0,1,0
'Mortal Kombat (Original Motion Picture Score)','George S. Clinton',0.4569554282116728,0.002143860427293561,0.5714285714286689,../files/images/e7a12dd1bfff041dbb6d7844e3125070.jpg,rock,0,1,0
Snatch,Snatch,0.3589625931125973,0.0023885562208915503,0.5714285714286689,../files/images/72bc5153a6505d75ea2233b02b144cd2.jpg,rock,0,1,0
'Far and Away','John Williams',0.4010761479048362,0.0015879352406298515,0.5714285714286689,../files/images/377f71c30fd1c2e670ac5fe4c5ac8299.jpg,instrumental,0,1,0
Novelas,'Caetano Veloso',0.3589625931125973,0.0042352332372292455,0.5714285714286689,../files/images/eb69d248ca6c94ac3383c0e42f3e721d.jpg,soundtrack,0,1,0
'Samotnosc W Sieci','Ketil Bjørnstad',0.3812608803744831,0.0011806017594440748,0.5714285714286689,../files/images/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg,jazz,0,1,0
'Fast Times at Ridgemont High','Various Artists',0.39144386796297204,0.005526724329119539,0.5714285714286689,../files/images/fefb7fa6c6fa4c59cc84acbf45748482.jpg,soundtrack,0,1,0
'Dark Water','Angelo Badalamenti',0.34667125213849165,0.0024617431803060546,0.5714285714286689,../files/images/e871b57dd2814dcca67d40632df24759.jpg,jazz,0,1,0
'Team America: World Police','Various Artists',0.39144386796297204,0.0034279588970207732,0.5714285714286689,../files/images/d0d5fc07294b502bcf4b54bc34bf080a.jpg,soundtrack,0,1,0
'A Thousand Roads: Original Soundtrack To The Film','Lisa Gerrard & Jeff Rona',0.41021424228204734,0.008922155688622754,0.5714285714286689,../files/images/5fa0c27941504ba432d7b1c46d34014e.jpg,jazz,0,1,0
'Home Alone (Original Motion Picture Soundtrack)','John Williams',0.4010761479048362,0.0019878760996525466,0.5714285714286689,../files/images/30e2d0021f27cdb00c27bd6df9bb1ffb.jpg,instrumental,0,1,0
'Final Fantasy IX: Piano Collections',植松伸夫,0.39144386796297204,0.0018074961188733643,0.5714285714286689,../files/images/e7fb24e2c7b6553f94d14770a222f446.jpg,soundtrack,0,1,0
'The Big Lebowski',Soundtrack,0.34667125213849165,0.010711170252088415,0.5714285714286689,../files/images/46078fea706b29ac125e85ce42fee3c4.jpg,soundtrack,0,1,0
'Nick & Norah\'s Infinite Playlist','Richard Hawley',0.39144386796297204,0.007115398831965698,0.5714285714286689,../files/images/9599eac334f24460bdfc7d1aa6a5c360.jpg,soundtrack,0,1,0
'Life is Strange Soundtrack','Syd Matters',0.39144386796297204,0.0009832187476898056,0.5714285714286689,../files/images/799484437db0f0def28dbd18d2565cd7.jpg,soundtrack,0,1,0
'となりのトトロ サウンドトラック集',久石譲,0.41021424228204734,0.0010312707917498336,0.5714285714286689,../files/images/100b2aa817060ba89c3cce1c23726777.jpg,pop,0,1,0
